Date,Tweet,label,gol_korupsi
6/25/2023,korupsi takuuut ahok blasan triliun klebihan anggaran pendapatan belanja daerah dikmbalikan kas negara risiko kndite turun gubernr alsanya hmbur2 uang rakyat wwancara ahok televisi swsta jman anis tsu raib kemna hrga lem pluhan hg bopen,negatif,teknologi
6/25/2023,uang korupsi,negatif,Hujatan
6/25/2023,dok,netral,NaN
6/25/2023,sih plate mentrinya jokowi korupsi disalahkan sih anis cebong cebok otaknya dimana sehhhhhh monggo komentar nya om,negatif,Hujatan
6/25/2023,pemilik perusahaan kena korupsi bts disindir,negatif,Hujatan
6/25/2023,situasi semarak situasi gembira korupsi berarak korupsi menara,negatif,Ekonomi
6/25/2023,maff izin be anya psi dukung rancangan undang undang perampasan korupsi iya mbak,negatif,Ekonomi
6/25/2023,berdua fatherless ya mencari kesibukan mahasiswa bermodalkan korupsi uang spp buka bisnis bareng eh bareng sih deketan,negatif,Pendidikan
6/25/2023,judi korupsi,negatif,Hujatan
6/25/2023,sakit hati ya sakit hati butet bicara fakta nyata diapresiasi kebenaran korupsi,negatif,Hujatan
6/25/2023,cebong raja hoaks fitnah bilang anis korupsi hoaks fitnah bilang anis incompetence cocok presiden hoaks fitnah faktanya anis brkualitas dibanding ganjar prabowo insyaallah anis presiden indonesia makmur,negatif,Hujatan
6/25/2023,kasusnya bu karen a pe amina salah memilih vendor perusahaan rugi dianggap korupsi merugikan negara,negatif,Ekonomi
6/25/2023,sakit hati ya sakit hati butet bicara nyata fakta diapresiasi kebenaran sepe i korupsi,negatif,Hujatan
6/25/2023,sistemnya salah sistem nya sistem korup menjabat mudahnya terkena korupsi indonesia ganti presiden ganti kabinet orang orang kredibel bersih menge i tata kelola negara,negatif,Hujatan
6/25/2023,sinyalemen dugaan oknum politisi 8220 backingi 8221 korupsi impor garam industri,negatif,Hujatan
6/25/2023,hasil korupsi bansos kemarin,negatif,Hujatan
6/25/2023,haaaaa ada kesalahan masak jebloskan tahanan ulasan salahkan sadar kader nasional demokrat korupsi,negatif,kesehatan
6/25/2023,singapura malaysia umrah wih 2 orang duit korupsi temanku,negatif,Hujatan
6/25/2023,tagline nya peruangan korupsi perjuangan ai berkuasa bacot mensosnya terciduk besebrangan pandamgan politik bikin rakyat bodoh,negatif,Hujatan
6/25/2023,badut menghibur doskay bikin,netral,NaN
6/25/2023,gila nasdeeeem diadab korupsi nya,negatif,Hujatan
6/25/2023,maklum diduga,netral,NaN
6/25/2023,hadeuhhh kroni kroninya bansos korupsi,negatif,Hujatan
6/25/2023,budayawan cangkeme manggap ai2 korupsiny gede mengembat bansos cina cina koruptor diam korupsi seiman diam otak pandir,negatif,Hujatan
6/25/2023,tipe tipe manusia ketilang pakai helm ada golongan rakyat ada berita pemerintahan dicocokin korupsi,negatif,Hujatan
6/25/2023,masyaallah sejuk dengar om ustaz om disc jockey ustaz al zaytun ya bestie,netral,NaN
6/25/2023,hukum kuhp korupsi pengadaan kitab suci ya kuhp korupsi hukumanya korupsi pengadaaan kitab suci masuk kuhp penistaan agama hukumanya sih guru gembul dikita negara agama negara pancasila diatur kuhp,negatif,Pendidikan
6/25/2023,sekolah korupsi jago zina maling rampok bubarkan,negatif,Pendidikan
6/25/2023,berbagi pengalaman unit pelaksana teknis upt memperoleh predikat wilayah bebas korupsi wbk kumhamkalsel faisolali kanwil kemenkumham kalsel faisol ali,negatif,Pendidikan
6/25/2023,mantan direktur ptba anung pasetya menjabat 2013 salah tersangka dugaan korupsi akuisisi pt sbs,negatif,Hujatan
6/25/2023,lupa pejabatnya korupsi sih red,negatif,Hujatan
6/25/2023,pemimpin penipu pro rakyat ada diturunkan bangkrut negara hukum kacau balau korupsi ngutangnya gila gilaan rezim gila,negatif,Hujatan
6/25/2023,berpolitik orang calon ada alasan korupsi dimana niat memberantasnya serius,negatif,Ekonomi
6/25/2023,korupsi takut diperiksa komisi pemberantasan korupsi diperiksa komisi pemberantasan korupsi bersih namanya harum baunya,negatif,Polisi
6/25/2023,hehe perjuangan aib memalukan kadernya korupsi tahan nya perjuangan,negatif,Hujatan
6/25/2023,korupsi kelebihan bayar,negatif,Hujatan
6/25/2023,wkwk korupsi drun pintar urusannya korupsi ekstra ordinary crime drun paham dasar kadrun bodoh,negatif,Hujatan
6/25/2023,korupsi 70thn 40,negatif,Hujatan
6/25/2023,aneh kabel konsleting wkwk,netral,NaN
6/25/2023,rp349 triliun anggaran pendapatan belanja negara menguap rp800 triliun bro,netral,NaN
6/25/2023,memalukan komisi pemberantasan korupsi insiden twk abal abal komisi pemberantasan korupsi sarang pungutan liar sarat politisasi menjegal calon presiden korupsi melibatkan rezim laknat diproses,negatif,Polisi
6/25/2023,bahan bakar minyak pajak korupsi dolar senang dustakan,negatif,kesehatan
6/25/2023,saraf wkwk,netral,NaN
6/25/2023,pakai uang hasil korupsi iya,negatif,Hujatan
6/25/2023,komisi pemberantasan korupsi nya bermasalah alat rezim ketuanya berkasus pegawainya negosiasi korupsi pungutan liar pelaku cabul,negatif,Polisi
6/25/2023,masyaallah membangun negeri subsidi,netral,NaN
6/25/2023,kamis 22 06 kppn jember mengadakan kegiatan rpa pelaporan keuangan satker realease anggaran pendapatan belanja negara sih mei 2023 ada penayangan video pesan pesan anti korupsi gratifikasi a panduan pengaduan aplikasi wise kementerian keuangan intress djpbhandal,negatif,teknologi
6/25/2023,indonesia ada satupun ai bersih bebas korupsi sok suci sih,negatif,Hujatan
6/25/2023,kampanye negeri kadernya korupsi,negatif,Hujatan
6/25/2023,kota kota tahi korupsi preman pol pp berkutik stasiun serpong ada tindakan najis goblok pemerintah daerah tahi,negatif,Ekonomi
6/25/2023,menyusahkan rakyat kader ai demokrasi indonesia perjuangan juara korupsi,negatif,Hujatan
6/25/2023,sibuk calon presiden black kampanye sing tenang atuh guys coblos bayar bayar korupsi,negatif,kesehatan
6/25/2023,bandar lampung jum at 23 juni 2023 ketua pengadilan tata usaha negara bandar lampung h husban sih h h bese a aparatur pengadilan tata usaha negara bandar lampung publik kampanye zona integritas wilayah bebas korupsi wbk,negatif,Hukum
6/25/2023,pilihan fisik moral attitude boneka ai korupsi,negatif,Hujatan
6/25/2023,semangat menikmati hasil korupsi,negatif,Hujatan
6/25/2023,o kader korupsi biayai perjuangan,negatif,Hujatan
6/25/2023,pajak bandara ajati bansos korupsi mengaca,negatif,infrastruktur
6/25/2023,korupsi jebloskan,negatif,Hujatan
6/25/2023,agenda tersembunyi jujur kesepakatan korupsi wajib ditentang,negatif,Hujatan
6/25/2023,iya korupsi pengadaan al qur an teman teman nya beragama,negatif,Ekonomi
6/25/2023,pengelabuan revaluasi kerugian besaran korupsi masif,negatif,Ekonomi
6/25/2023,kerja kerja hutang tegak lurus mangkrak korupsi demokrasi rusak kemiskinan,negatif,kesehatan
6/25/2023,sulit nilai uang suara itupun uang korupsi sulit hilang,negatif,Pendidikan
6/25/2023,kabar formula e korupsi berjemaah tersangka sih anus,negatif,Hujatan
6/25/2023,seniman laku cari makan berbuat sepe i,netral,NaN
6/25/2023,kalimat orang panik pusing terbukti korupsi ya jebloskan penjara ada komisi pemberantasan korupsi kepolisian republik indonesia kejaksaan menj3bloskan orang korupsi,negatif,Polisi
6/25/2023,terbaik anis b bro sih juragan r tukang bokep korupsi e kakak tanda penduduk raut wajahnya suka berbohong,negatif,Hujatan
6/25/2023,par tahi bicara tuhan korupsi lupa tuhan tuman,negatif,Hujatan
6/25/2023,kader nya korupsi uang bansos,negatif,Hujatan
6/25/2023,korupsi halal bos haram makan daging babi rusaakk rusaaaakkk,negatif,Hujatan
6/25/2023,rumah tahanan korup bangun anti korupsi,negatif,kesehatan
6/25/2023,split bon sih normal even pacaran normal sih goblok dihitung jasa kuota monyet pesan tiket butuh kuota 1gb sih korupsi,negatif,Hujatan
6/25/2023,ketahuan nih korupsi kesini makkin salah nya pakai koar koar provokasi rakyat bersalah ya santuy ngana sok panik jo panik tanndanya korupsi simple prof beleng beleng wajar pecat,negatif,Hujatan
6/25/2023,karno benci korupsi indekz kader koruptor ai demokrasi indonesia perjuangan semoga turun,negatif,Hujatan
6/25/2023,dibuktikan bu membela orang miskin rakyat kebijakan merugikan orang membela orang pengurus ai pejabat ai demokrasi indonesia perjuangan korupsi,negatif,Pendidikan
6/25/2023,mencoblos ai kader korupsi,negatif,Hujatan
6/25/2023,oi baca nih bacot perbanyak literasi menuduh giliran buzzer diam aliran dana korupsi bts mengalir kemana formula e untung korupsi dasar p a mandalika rugi 4 enam triliun,negatif,Ekonomi
6/25/2023,duli ai demokrasi indonesia perjuangan rekor 1 kader terkena korupsi semoga turun negara kesatuan republik indonesia an institut teknologi indonesia teriakan mulut bukti laku berbangsa ngabacot kebangsaan kader maling disikatt habis,negatif,Hujatan
6/25/2023,korupsi pendukung anies baswedan sepe i panik menyebarkan narasi seakan ketakutan santuy mus korupsi ya dihukum profokatif,negatif,Hujatan
6/25/2023,menambah hutang blangsak kkn korupsi ogah,negatif,Hujatan
6/25/2023,paloh aneh kader dijebloskan kejeblos korupsi bts 8 triliun perjuangan membela kader koruptor,negatif,Hujatan
6/25/2023,yatapi nabi korupsi sih,negatif,Hujatan
6/25/2023,pergi2 datengin sales bera i ya korupsi,negatif,Ekonomi
6/25/2023,mahfud hadir solusi betapa beruntung bangsa 5 republik indonesia 2 sehebat beliau betapa sial bangsa menyia nyiakan salahsatu putra terbaiknya memilih republik indonesia 2 2024 2029 cc,netral,NaN
6/25/2023,sarat cebong tolol orang korupsi pembantu nya presiden salahkan formula e,negatif,Hujatan
6/25/2023,berbahaya berdosa sih beda nya makan babi bera i menzolimi korupsi efek nya kemana keluarga makanan barang haram menzolimin orang dikenal,negatif,kesehatan
6/25/2023,era jokowi rusak komisi pemberantasan korupsi alat politik komisi pemberantasan korupsi kumpulan mafia pro korupsi komisi pemberantasan korupsi mesum orang orang cabul,negatif,Polisi
6/25/2023,butet bilang korupsi lupa situ ada e kakak tanda penduduk haha,negatif,Hujatan
6/25/2023,teriak korupsi,negatif,Hujatan
6/25/2023,biar menambah bini nya menambah korupsi nya preeettt,negatif,Hujatan
6/25/2023,ai demokrasi indonesia perjuangan ada korupsi bang,negatif,Hujatan
6/25/2023,bera i menjauh tuhan terbukti orang orang ai berlomba lomba banyaknya kader korupsi mencolok bansos rakyat miskin diembat,negatif,Ekonomi
6/25/2023,ya allah ya rahman hadirkan pimpinan bangsa lancar baca alquran menjadikan tuntunan hidup minimalnya ogah korupsi ai demokrasi indonesia perjuangan memalulan ginting butet iya sayangku we cinta jungkook felix park jisung morningg skena malang pagi pagi tidur depok pagii malam minggu 17 nuril,negatif,kesehatan
6/25/2023,ai membahagiakan rakyat monggo berkuasa rakyat berharap korupsi mas,negatif,Hujatan
6/25/2023,kades jabatan strategis keendua komisi pemberantasan korupsi korupsi warga desanya diteken,negatif,Polisi
6/25/2023,heeemmm korupsi berkembang salah penyebabnya,negatif,Hujatan
6/25/2023,karma dibayar tunai kontan orang zalim maksud hati perpanjang jabatan bidik anies prahara korupsi tahanan firli personil mundur dipaksa anies tersangka tinggal bintang 2 kepala kepolisian daerah berani proses firli takut jokowi,negatif,kesehatan
6/25/2023,salah penyebab korupsi selesai selesai,negatif,Hujatan
6/25/2023,korupsi kaleng ada ketangkep,negatif,Hujatan
6/25/2023,mandalika rugi triliun an duwe kerja negara suaranya mas sandiaga uno bilang formula e bikin indonesia moncer bilang ada korupsi panitia untung bilang bintung,negatif,Ekonomi
6/25/2023,minggu kerja memegang sapu pengki nih membersihkan korupsi,negatif,Hujatan
6/25/2023,warga depok cerdas warga depok pembaharuan kota depok pejabat korupsi memilih kaesang amanah,negatif,Hujatan
6/25/2023,ya allah ya malik hadirkan pucuk pimpinan bangsa meneruskan korupsi berhentikan jual aset negara ubah diteruskan ai demokrasi indonesia perjuangan memalulan ginting butet iya sayangku we cinta jungkook felix park jisung morningg skena malang pagi pagi tidur depok pagii malam minggu 17,negatif,kesehatan
6/25/2023,anung pasetya mantan direktur pengembangan usaha ptba salah tersangka dugaan korupsi akuisisi pt satria bahana sarana pt sbs,negatif,Pendidikan
6/25/2023,korupsi sedini cepat cepat masuk penjara,negatif,Hujatan
6/25/2023,ada kadernya korupsi dibanggakan,negatif,Hujatan
6/25/2023,anti korupsi ada kader terlibat korupsi terserok sewot om,negatif,Hujatan
6/25/2023,maincurang korupsi padi jagonya,negatif,Hujatan
6/25/2023,kader nya praktik korupsi perjuangan mohon maaf mohon izin terhormat perjuangan maksud perjuangan perjuangan,negatif,Hujatan
6/25/2023,ya kader korupsi,negatif,Hujatan
6/25/2023,eh anak haram suap beda korupsi banya baca bacot malu in main twitter ditilang diproses pengadilan kasih duit polisi suap namanya korupsi korupsi ambil uang maling elite,negatif,Polisi
6/25/2023,tersangka korupsi kah korban permainan ayat,negatif,kesehatan
6/25/2023,sibuk gaungkan jelajah negeri bangun anti korupsi lupa dalamnya ada oknum praktik korupsi inalillahi whatsapp inaillaihi roji ujian nasional,negatif,Hujatan
6/25/2023,korupsi asli untung 6 ludahin amanah negara mencuri enam triliun mantap,negatif,Hujatan
6/25/2023,mega korupsi hilang,negatif,Hujatan
6/25/2023,jijik lihat mukanya munyungnya menyindir lawan politiknya kicep kelakuan ainya juara korupsi,negatif,Hujatan
6/25/2023,takut berani singgung wadas e kakak tanda penduduk korupsi bansos korupsi2 vila,negatif,Ekonomi
6/25/2023,mandalika cocok perkara korupsi pengamat penyebabnya pikiranrakyat,negatif,Hujatan
6/25/2023,ada mengakui seniman budayawan dikasih panggung kader kader ai politik juara korupsi kritik menyindir perilaku korupsi menyindir lawan politik sih ai politik juara korupsi takut,negatif,Hujatan
6/25/2023,tasawuf pnh diduga korupsi musaf alquran selamat keberpihakan politik,negatif,Hujatan
6/25/2023,ahoker tulen nih bersaing visi misi om smtr diam bikin sentilan korupsi ugal ugalan hebatnya ai njenengan juara korupsi kemana suara ketelan kodok,negatif,Hujatan
6/25/2023,meniru susilo bambang yudhoyono butet takut komisi pemberantasan korupsi korupsi,negatif,Polisi
6/25/2023,digubug rakyat miskin ada dana bansos nya korupsi kader ainya,negatif,Hujatan
6/25/2023,calon presiden ai nya korupsi 8 triliun presiden,negatif,Hujatan
6/25/2023,bahas korupsi ya,negatif,Hujatan
6/25/2023,puisinya orang ai ai korupsi ai sarang korup ada ai janji bubar ada kadernya korup eh bubar2,negatif,Hujatan
6/25/2023,bisanya kader korupsi dijeblosin penjara dibilang perjuangan,negatif,Hujatan
6/25/2023,jalan sesat menyelidiki formula e pe persiapan ada korupsi firli rekan maksakan diselidiki balas jasa jokowi,negatif,infrastruktur
6/25/2023,orang ai demokrasi indonesia perjuangan kebanyakan komunis malu malu jati depannya pilih ai demokrasi indonesia perjuangan alasan dikasih sembako berobat gratis sekolah gratis hakekatnya integritas moral buruk suka korupsi berbohong,negatif,kesehatan
6/25/2023,ai berani tangkap kader nya korupsi pecat ai sebelah,negatif,Ekonomi
6/25/2023,kader kader ai kontol sapi memanh munafik 11 12 sih anis anjing yaman tukang kibul 10 kader kader ai kontol sapi depok meraup kekayaan ngibulin warga depok hasil pembangunan d8banding anggaran pendapatan belanja daerah dianggarkan penuh mark up korupsi,negatif,kesehatan
6/25/2023,pemimpinnya korupsi subur indonesia,negatif,Hujatan
6/25/2023,namanya ai pemerintah ya korupsi pemerintah dikuasai ai demokrat ai demokrat korupsi intinya ai ada peluang ya korupsi,negatif,Hujatan
6/25/2023,kp korupsi,negatif,Hujatan
6/25/2023,maju bang korupsi perjuangan,negatif,Hujatan
6/25/2023,2024 mustahil anies presiden pemilihan presiden korupsi koalisinya bubar andai tersingkir putaran pe posisi prabowo ganjar 2024 ya 2029,negatif,Hujatan
6/25/2023,haha rekor korupsi demokrat 2 periode menyamai rekor golkar 32th ai keadilan sejahtera jual agama sapi,negatif,Ekonomi
6/25/2023,korupsi e kakak tanda penduduk diteropong komisi pemberantasan korupsi,negatif,Polisi
6/25/2023,korupsi bansos ya,negatif,Hujatan
6/25/2023,makan petugas ai moncong putih korupsi sih harun masiku,negatif,Hujatan
6/25/2023,korupsi perjuangan sungguh mantap visi misinya mr brengos,negatif,Hujatan
6/25/2023,orang jujur masuk politik abu abu e politik ada jujur korupsi pilih terbaik busuk ya ai demokrasi indonesia jokowi,negatif,Hujatan
6/25/2023,korupsi terencana,negatif,Hujatan
6/25/2023,markobar mari korupsi bareng bareng,negatif,Hujatan
6/25/2023,cek fakta komisi pemberantasan korupsi geledah rumah suami puan maharani temukan bukti korupsi bts,negatif,Polisi
6/25/2023,mas butet mengkritik pemerintah membela kebenaran keadilan negara ada indikasi korupsi iya diproses diadili bersalah pulihkan nama baikx komisi pemberantasan korupsi proses lemag dpo dikejar,negatif,Polisi
6/25/2023,kas negara korupsi kas negara milik rakyat,negatif,Hujatan
6/25/2023,jual prestasi kader korupsi,negatif,Hujatan
6/25/2023,ada ai korupsi korupsi goblok pelaku2 ainya,negatif,Hujatan
6/25/2023,melegalkan illegal tindakan salah bentuk korupsi dilegalkan negeri salah samar,negatif,Hujatan
6/25/2023,relawan tugasnya jilat sih calon presiden memeras e pendukung mbikin korupsi surat pemberitahuan tahunan 8 t,negatif,kesehatan
6/25/2023,27 t proyek mandalika lenyap mutlak korupsi,negatif,infrastruktur
6/25/2023,ada kader korupsi langsung pecat coba evaluasi kader ai korupsi divonis ada jabatannya orang no 1 2 3 dipa ainya korupsi ayo jujur evaluasi,negatif,Hujatan
6/25/2023,nek mikire ra ono enteke opomeneh urip neng indonesia contone indonesia mengurus pelangi mending uruskan korupsi rangkap jabatan hutang negara kemiskinan,negatif,kesehatan
6/25/2023,era jokowi koruptor ditangkap pemberantasan korupsi berjalan era jokowi ai era orde korupsinya terbesar dunia ada penangkapan koruptor aman,negatif,kesehatan
6/25/2023,tegur mempan ya cari bukti lapor bos korupsi,negatif,Hujatan
6/25/2023,korupsi bayar setoran pusat correct me if i am salah,negatif,Hujatan
6/25/2023,negara ada budaya korupsi indonesia ada budaya korupsi ya pastinya mahal masak paham,negatif,Hujatan
