full_text,created_at,username
PT GNI berkontribus pada Penerimaan Negara Bukan Pajak (PNBP) dalam kategori nominal terbesar untuk layanan pengujian lingkungan kerja. https://t.co/YZxCUBzQJe,Fri Mar 22 05:31:35 +0000 2024,kompascom
@wibowoarry Selamat siang @wibowoarry. Mohon maaf atas ketidaknyamanan yang Anda alami. Penerimaan kartu kredit dapat diterima oleh anggota keluarga. Namun pengiriman kartu kredit tidak bisa membuat janji dengan kurir terlebih dahulu dan akan dikirimkan pada hari kerja ya.,Sun May 09 06:14:30 +0000 2021,BankBCA
@anotherdusts Kami informasikan Ibu Areta untuk penerimaan Voucher yaitu menunggu proses maksimal 14 hari kerja setelah melakukan transaksi ya. :) Tks ^Vero,Thu Dec 03 01:44:31 +0000 2020,HaloBCA
Lulus Bisa Kerja di PLN Penerimaan Mahasiswa Baru ITPLN Diperpanjang https://t.co/otu780c6RL,Tue Apr 23 05:01:34 +0000 2024,SINDOnews
@jung_jamal1 Mjb kak gak semua kok. Usiaku 29 tahun aku lulus di usia 27 dan baru keterima kerja di usia 28 alhamdulillah nggak pake orang dalam saat proses penerimaan. Biasanya yg pake jalur ordal itu di sektor pemerintahan,Wed Feb 22 02:17:31 +0000 2023,Veve_Koyuki
Kenapa yah tahun segini kok msh ada aja The Power Of Orang Dalam dan Titipan Pejabat Anu untuk penerimaan kerja? Maksud gue kalo emang yg dipilih karena kebetulan punya kedekatan tsb ngapain dibuka test penerimaan kerjanya untuk umum? Langsung aja minta atau kasih tuh kerjaan.,Fri Dec 30 10:50:04 +0000 2022,kopididid
Padahal beban kerja guru tidak bisa dibilang ringan. Setiap murid memiliki karateristik berbeda dalam penerimaan ilmu. Ditambah lagi kebanyakan orang tua menyerahkan segala tanggung jawab pendidikan ke lembaga. Anaknya gak bisa dikit lembaga salah :'),Sun Jan 13 08:30:57 +0000 2019,nadyamrdnr
dikit^ jalur orang dalam kalo gk pake org dalam nanti gk bisa masuk.... selemah itukah pemikiran orang tentang penerimaan kerja ?,Mon Sep 12 00:05:17 +0000 2022,berealies
contoh kasus untuk penerimaan kerja melalui jalur orang dalam,Wed Dec 21 11:06:53 +0000 2022,dimzzbatz
@tanya2rl masih ada yg mikir begini ya? gw kerja di pemerintahan dan tahun lalu jd panitia penerimaan CPNS pdhl gw sendiri blm PNS. terus apa krn gw orang dalem dan dilibatkan dalam proses penerimaan itu membuat gw otomatis lulus seleksi? gak cuy.. sistem udah beda sisteurr,Mon Nov 18 02:50:07 +0000 2019,imfrzzz
Kenapa bar gk mau kerja lagi ? Saya benci sama sistem penerimaan kebanyakan perusahaan berdasarkan kenal ORANG DALAM atau tidak.,Fri Oct 25 11:29:04 +0000 2019,akbarkubro
 Tau bedanya orang kuliah sama orang kerja? tanya seseorang kepada kami 9 bulan lalu di Jepara dalam rangkaian penerimaan anggota baru sebuah UKM di kampus.,Sun Sep 08 00:13:03 +0000 2019,bung_end
Rakyat menginginkan penerimaan PNS Polri TNI pegawai bumn rekrutmen kerja perusahaan swasta dilakukan secara adil &amp; bersih? Tdk ada titipan orang dalam tidak ada suap. Tp memilih Paslon yg pake orang dalam (pelanggaran etik MK) kampanye bagi2 uang &amp; sembako (suap) #ironis,Sat Jan 20 07:34:48 +0000 2024,sakeenaco
Syarat klasifikasi penerimaan kerja tahun 2025 . 1. Gak perlu tamatan S1 2. bisa joget 3. Mental culas &amp; Malu 4. ada orang dalam 5. Usia maksimal 70 tahun 6. Etos kerja gak penting yang penting joget 7. Harus memiliki kemampuan gimmick ( Karena etos kerja gak penting ).,Fri Feb 16 15:07:28 +0000 2024,RyanAl21
Graduate as an engineer. So far aku demotivated dengan environment workload and benefit kerja sebagai engineer ni. Terpikir and memang berniat nak join IT in cyber security. Tapi aku takut penerimaan employers dengan orang yang takde degree dalam bidang tu. I need help,Wed May 18 08:28:59 +0000 2022,ntrljbz
Dah dewasa ni baru aku paham kenapa abah marah sangat tak berapa bagi fokus melukis. Sbb melukis dalam negara tak kemanapun. Abah pernah buat kerja melukis potret canting batik bagai dia lagi nampak penerimaan orang macam mana.,Wed Mar 27 16:00:36 +0000 2024,jomelatte
Sebenernya orang dalam itu termasuk dalam networking tapi andilnya lebih. Fungsinya networking/refrensi yang tadinya gatau ada test di perusahaan A jadi tau terus ikut test penerimaan sisanya kandidat yg berjuang sendiri. Kalo orang dalem ya langsung kerja ga pake test.,Tue Sep 26 06:40:46 +0000 2023,Bukanteguy
@aimanazlan90 Macam mana ya nak mulakan perbualan tak kisah la dalam konteks apa pun but mostly pergaulan dalam kerja. Hal kerja boleh lagi bila hal bermesra ni. Dalam otak ni duk overthinking penerimaan orang itu ini dan takut buat tindakan memalukan.,Wed Jul 05 04:01:21 +0000 2023,99_maizatul
@croisally @schfess Tendik dan Nakes skrng penerimaan nya lebih ke PPPK daripada CPNS. Dan kalau PPPK harus ada minimal pengalaman kerja sekian tahun yg mana honorer skrng banyak make orang dalam.,Thu Feb 29 22:29:12 +0000 2024,rohyunn
Pemerintah Kabupaten (Pemkab) Seram Bagian Timur (SBT) memiliki kuota sebanyak 907 orang dalam penerimaan seleksi Pegawai Pemerintah Dengan Perjanjian Kerja (PPPK) dan Calon Pegawai Negeri Sipil (CPNS) tahun ini. https://t.co/csItxM1kMA,Fri Jul 02 03:19:01 +0000 2021,monologis_id
PENERIMAAN RELAWAN TENAGA KESEHATAN DALAM RANGKA PENANGANAN PANDEMI COVID-19 RSUD dr. R. KOESMA TUBAN . Maka akan melaksanakan penerimaan relawan tenaga kesehatan untuk masa kerja selama 3 bulan (Oktober s/d https://t.co/bpTy9q4ICw,Tue Sep 08 06:53:14 +0000 2020,kabar_tuban
@worksfess Kenapa tinggi badan jadi satu faktor Dalam penerimaan kerja? Padahal banyak orang pendek yang memiliki kualifikasi yang sesuai,Fri Aug 04 13:37:08 +0000 2023,girlpisce
@kpertiwi29 Tinggal resign aja kalau berani orang-orang yg kerja sebagai TA di plat merah walaupun bukan ASN dan yg kerja di swasta lebih skillful daripada pegawai hasil penerimaan ujian gacha dan dilabeli 'kucing dalam karung'.,Fri May 20 08:16:22 +0000 2022,gukgukckck
@ganjarpranowo Korupsi dalam proses penerimaan kerja merugikan banyak orang. Bersama-sama kita perlu menolak dan menghentikan praktik-praktik yang merugikan rakyat,Sat Dec 16 00:38:48 +0000 2023,Key22409882
work! cari kerja di indo emang sesusah itu yah? https://t.co/mG06FPAA6r,Fri May 26 12:10:03 +0000 2023,worksfess
Lah di Indo karyawannya bisa disuruh kerja keras tanpa dibayar haknya dengan senang hati berlandaskan cari pengalaman dan mempercantik CV lalu sambat di twitter tapi tak kunjung resign https://t.co/09IrbLANsn,Fri Nov 18 12:22:00 +0000 2022,txtdarikorporat
Kadang mikir ngga sih kalo emang kerja itu cari duit doang kenapa ngga kerja cuci piring aja? Ngga pusing ngga drama And today I m in Sydney literally doing it. Tapi gaji 5x lipat dari kerja kantoran di Indo. Like wtf? Life is a joke sometimes never take it seriously.,Sun Aug 21 07:31:28 +0000 2022,fierza
Udah dibayar sm rakyat trs dikritik bukannya cari solusi malah minta rakyat kerja lagi. Nangis bgt hidup di Indo https://t.co/lz7oU5RkGh,Sun Apr 28 05:34:10 +0000 2024,takoyafin
work! kenapa sih di indo proses cari kerja gak maju maksudnya zaman serba mudah udah ada media zoom qcall dll cuma kenapa gak memanfaatkan interview secara online apalagi posisinya baru diawal belum tentu diterima belom lagi ngeluarin ongkos buat jobseeker yang blm (cont..),Thu May 09 08:55:26 +0000 2024,worksfess
aneh ️ lowongan kerja offline memang pakai standar usia klo di indo tapi klo cari di linkedin freelancer app. Ga ada standar usia. Bahkan ada beberapa lowongan di malaysia. Gak mematok standar usia ️ so sekarang tahu kan kenapa pindah kerja dari Indonesia ? Haha https://t.co/cebig2EKub,Fri Apr 19 04:51:32 +0000 2024,ruang_cerita99
work! emang iya byknya pengangguran di indo tu krn bonus demografi dan kualifikasi perusahaan yang tdk cocok dgn kemampuan yg dimiliki job seeker? krn aku ngrasanya cari kerja di indo tu susah bgt atau adakah yang bisa sharing cari kerja dan 🆓lance di luar negeri (cont..),Sat Oct 28 01:15:00 +0000 2023,worksfess
Aku dr awal emang nda boikot karna aku mikir susahnya cari kerja di indo. Umur max 25.. aku yg kemaren 28 tau bgt rasanya nganggur susah cari kerja. Aku nda ngajak kitak nda boikot tp tolong pikirkan juga sesama manusia di sini https://t.co/1kuGh1GDM5,Thu Jun 06 17:13:32 +0000 2024,suguz_strwbry
hm sekalian ngasih info temen2 yg mau kerja di tech company di dubai. gw agak sulit jawab sbenernya kalo pertanyaannya gini wkwk yg kosong banyak tapi mungkin saran gw cari yg paket relokasi lengkap + keluarga. tech company di dubai mirip2 di indo posisi opennya banyak i,Sun Mar 24 19:35:06 +0000 2024,bugpainn
gaji gue sehari cuma 17 ribu mana kerjanya ( 9 jam ) capek bgt asli di tahun ini masih ada gaji yang ga UMR? itu gue masih ngerasain doain gue dapet kerjaan yang layak lingkungan mendukung dan gaji UMR ya guys. susah bgt cari kerja di indo stress asli https://t.co/TcEHyM1E95,Sat May 25 12:40:07 +0000 2024,tanyakanrl
Work! Sender gemes dan kesel banget sama pacar sender. Dia lulusan univ di German trs pulang ke indo tahun 2020 sender kira dia bakal cari kerjaan di multinational company ternyata cita2 dia pengen kerja jadi dog volunteer ajah. Dan yah sampe sekarang dia kerja di (cont..),Thu Apr 04 06:06:18 +0000 2024,worksfess
Tapi kek kenapa ya di indo tuh kek susah banget cari kerja apalagi kalo udah di atas usia 25 tahun???? Udah gitu kadang kudu goodlooking https://t.co/aRFfF5Redv,Tue May 28 02:26:54 +0000 2024,melodylan_
gue mau gugat terawan di akhirat. dulu dia blg corona ga masuk ke indo dan ga perlu lockdown. ngegampangin bgt gue pernah begadang 2 hari demi cari bed untuk bokap kerja wfh sambil jagain nyokap dan oma isolasi mandiri dan banyak dari orang terdekat gue yg meninggal krn covid,Thu Feb 08 07:00:35 +0000 2024,sczeve
Susah amat cari kerja di Indo banyak yg ghosting https://t.co/OSnmvkGkQL,Fri May 10 07:34:42 +0000 2024,pacartono
Organisasi internasional di Indo banyak yg gini. Lulusan s2 luar negeri pengalaman kerja dikit / gak ada. Gaji double digit tapi out of touch &amp; kerjanya jelek. Jagonya cari muka sama free-riding kerjaan org lain.,Thu Apr 18 19:53:42 +0000 2024,margianta
@UGM_FESS Saking susahnya cari kerja di indo yak sampe si bapak nyariin ,Sat Jan 27 14:05:56 +0000 2024,cheesecroffle
di indo tuh sebenernya gampang bgt ya cari duit banyak bgt org polos. apa gue berhentu kerja dan mulai nipu aja ya? lumayan jir,Mon Jun 10 08:16:22 +0000 2024,shrirabu
My wild hypothesis: Generasi yg ngajarin kita lahir 1980an saat itu usia harapan hidup (UHH) indo 59 tahun. Secara kolektif mereka di bawah sadar tahu bahwa pny anak di atas 30 tahun beresiko tdk bisa menimang cucunya merasakan anaknya yg kerja cari uang mewariskan kebajikan,Fri Mar 29 05:22:50 +0000 2024,lutfithe13th
@worksfess Mindset yang salah ni. Di pemerintahan emang pake b.ind di pertemuan kenegaraan dan pertemuan resmi di Indonesia. expat ya wajib bisa b.indo utk kerja di Indonesia. Kan dia cari makan di negara org masa gak bisa b.indo.,Wed Mar 13 15:09:15 +0000 2024,juara_bacot
Siapa yg black campaign korea ke ibuku??? Kok kayaknya jelek bgt Seoul di mata beliau sampe aku disuruh cari kerja di hongkong karena banyak pabrik dan banyak orang indo??? Hlah pabrik di sini jg banyak. Dan justru ga usah banyak2 orang indo lah secukupnya aja,Sun Feb 25 08:22:59 +0000 2024,yasmineutami
 SENENG BANGET AKHIRNYA PACAR SENDER MAU KERJA KE JEPANG Kenapa seneng? Karna pacar sender cuma lulusan SMK dan di Indo sulit banget cari kerja. Sender sendiri selalu dukung dia dengan sepenuh hati. Nanti sender S2 di negara sebelahnya pacar sender di Jepang yeayyyyy,Sun Apr 21 11:20:25 +0000 2024,tanyakanrl
Emang sih makin kesini makin banyak mahasiswa indo kuliah S1 di negara2 lain pakai duit pribadi. Katanya lebih murah daripada kuliah di indo. Habis itu kesempatan cari kerja pun lebih luas bisa lanjut tinggal &amp; kerja di negara yg lebih baik. Setuju sih.,Thu May 09 07:28:32 +0000 2024,ysldejour
Wrk! Share dong dimana cari loker kerja staff di LN? Spesifikasi yang dicari gak jauh beda kan dari di indo?,Thu Sep 24 12:11:43 +0000 2020,worksfess
Work! Baru sadar ternyata cari kerja di indo tu ribet. Masalah tinggi di atas 185cm aja susah banget cari kerja njir. Di kira titan kali gua,Tue Jan 31 15:07:27 +0000 2023,worksfess
[askrl] menurutt kalian ni c0v1d kelar bisa BENER BENER ilang di indo terumata di dunia kapan? mmf kalo salty.. tapi ak mikirnya kaya bakal lama gitu..... :( aku jg sedih bgt mau cari kerja se susah itu tapi hey kasusny ga menurun menurut ie teh apalagi jkt ampun (cont),Thu Sep 10 07:35:45 +0000 2020,Askrlfess
 sadar gak. Cari kerja di indo syaratnya segudang udah kayak cari pahlawan untuk menyelamatkan dunia. Ditambah lagi gak punya ordal :'),Thu Jun 06 09:10:26 +0000 2024,tanyarlfes
@gamalatuconsina @convomf kak ak kerja di axa. yg notebene nya target utama boikot dunia. gimana yg ngess lagi tapi itu mata pencaharian ku sebagai kepala keluarga. ortu ku ga kerja kalo ak resign mau makan dari mana? di suruh cari kerja lain? emg semudah itu ya di indo? ak aplg umur sudah otw 30,Sun Jun 02 08:48:01 +0000 2024,daejngg
work! kalian yg cari kerja di ln ngerasa ada bedanya gk sama di indo? di indo tuh kenapa ya rasanya susah banget tembus padahal cv udh bagus porto udh ok. rasa ingin kabur ke luar negeri,Fri Oct 20 10:15:01 +0000 2023,worksfess
Baca berita jaman skrg susah bgt cari kerja. Bingung deh kriteria di indo asli UKT naik kuliah katanya tersier ga kuliah underqualified kuliah di LN overqualified. org maunya ttp berpendidikan tp gak mau juga yg terlalu pinter. apa gimana sih pasar corporate tuh maunya?!,Thu May 30 02:38:02 +0000 2024,DewiLeba
work! Bates umur cari kerja di indo tuh 25 aja kah? Trus kalo yg udah lewat tuh cari kerjanya gimana ya? Sedih banget,Sat Oct 14 05:05:42 +0000 2023,worksfess
Aku insecure bgtt ibunya cowoku bakal pindah tugas ke jepun dan cowoku ikt ksna antara s2 sm cari kerja disana posisinya ak takut bgt berpengaruh kalo ntr aku ga sesukses mama nya yg punya jabatan di sebuah perusahaan negara terkenal di indo istilahnya mama nya wanita (cont..),Sun Jan 03 06:41:41 +0000 2021,18fesss
@tanyakanrl Orang korsel yang kerja di indo emang pada gatau diri (ga semua yah tapi kebanyakan) kebetulan aku kerja sama orang korea. Mereka emg kebanyakan nganggep kita jauh dibawah mereka suka mabok suka main cewe. Padahal di korea punya anak istri. Ga nyadar kalo mereka cari uang dsni,Fri Jun 07 16:02:16 +0000 2024,Redcher71975512
abis baca perdebatan tentang sbux terus ada yg komen simple si pegawainya bisa pada resign aja YA TERUS KERJA DIMANAAA?! kayak di indo gampang aja cari kerja aku sendiri udah gaperna konsumsi apapun dari brand tsb ya tapi aku gaada pikiran buat nyuruh para pegawainya resign,Wed Jun 12 22:00:27 +0000 2024,isfjgurll
@Marimar_Aauw Tingkyu bang sudah sempat leave comment gitu. Semoga aja dibaca. Sudah bener emang kudu tau kronologi awalnya dan media jgn boleh framing. Biar semua jelas. Security kasian uyh. Cari kerja di Indo sekarang susah.,Sat Jun 08 04:35:48 +0000 2024,ragitempe
Nah ini Apalagi kalau udah kena winter udah deh makin kangen sama Indo pokoknya wkwkwk Hidup di ln gak selalu indah titik. Sampai ada temen gw baru 2 bulan di Oz udah for good balik Indo loh soalnya susah cari kerja &amp; stress sendiri wkwk,Thu May 30 03:27:48 +0000 2024,stefanyvonne
work! lowongan kerja di blogo jobindo lokerindo itu beneran ga si guys? rata-rata lowongannya buka cabang gt di seluruh indo tp aku cari alamat perusahaan di domisili ku ga ketemu,Tue Aug 25 12:38:22 +0000 2020,worksfess
4 bulan lagi balik indo. Perpanjang kontrak aja kali ya dari pada di indo susah cari kerja.,Mon May 20 16:11:22 +0000 2024,aprazoIam
bukti cari kerja di indo susah bukti klo perempuan bisa kerja apa aja ga ada batasan. atau perempuan hrs kerja ini itu yg hrs feminim engkkkk!! perempuan semua bisa kerja apapun asal halal,Tue May 21 11:40:46 +0000 2024,yosluty
work! Cari loker wfh based luar negeri dmn ya? Aku udh cukup capek cari loker di indo kira2 worth ga si kerja based luar negeri gitu? Makasiii,Sun Nov 26 09:40:00 +0000 2023,worksfess
persyaratannya macam cari kerja di Indo saja,Wed Apr 24 21:57:29 +0000 2024,ServiceAperture
WORK! Minta saran dong cowoku ngajak nikah dia org indo tp kerja di eropa udah 10 tahun dan ga mau balik. Kita uda pacaran 3thn. Tp kalo aku nikah sm dia hrs pindah ke eropa dan takut ga bs cari kerjaan baru disana krn ga bs bahasa. Tp mau putus jg udah nyaman (cont..),Mon Aug 03 11:40:19 +0000 2020,worksfess
@worksfess selama lu tinggal di indo cari kerjaan di indo dan kerja di indo semuanya masih bisa dipastikan aman sampe bertahun tahun ke depan nder :),Fri Feb 16 11:10:44 +0000 2024,sukeeeyooo
hehe -rek ternyata aku gagal perkara TB ku kurang 0.5 cm padahal berkas lamaranku belum sempet dibuka dan dibaca susah banget rek cari kerja di indo yg gajinya umr gini ,Fri Mar 29 04:27:08 +0000 2024,sbyfess
Baru kmrn sebulan aku kerja sodara sodara pada tau dan ada yg bilang kenapa ga dari dulu cari kerja? Yeuu dikira cari kerja gampang kah? Kalo gampang angka pengangguran di indo ga bakal tinggi sih,Sun Jun 09 11:29:22 +0000 2024,deeskaaa
Hbs nontonin fancall day6 mecimashop yg gua liat mostly INA myday req encouragement words utk kerja cari duit di adulting world.. w lgsg kek AAKK iya bener kerja di Indonesia nih ril se-sepet madu itu aakkk KEMNAKER! PEMERINTAH! TOLONG JGN BIKIN RAKYAT INDO MAKIN MENDERITA PLS,Sat Apr 27 09:41:48 +0000 2024,itsagudeday
Sebenernya ngisi profil&amp;CV di aplikasi cari kerja work! tuh better dlm bahasa inggris/indo ya? Atau diubah2 tergantung requirementsnya?,Sat Jan 20 14:35:01 +0000 2024,worksfess
Sebenernya yg salah yg punya brand itu cuma realita nya karyawan mau berhenti cari kerja yg lain tuh susah apalagi di indo susah bgt. Bikin usaha? Butuh modal: Ya paling mereka bergantung produk lokal yg open reqruitment itu jg gk gampang masuknya,Mon Feb 26 07:18:08 +0000 2024,misty_pril
Berdasarkan cerita temen gw yg tinggal di LN gua berkesimpulan pindah ke LN itu gak se-lucrative 10-15 tahun yang lalu jadi kalo pindah dan kerja Ke LN pilihan lu sebaiknya either ngejar PR/citizenship atau cari duit buat dibawa pulang ke indo dalam jangka waktu tertentu,Tue Apr 23 03:31:17 +0000 2024,ardi_tama1
Capek banget ke tolak ptn! Indo terus. Apa jangan-jangan rejekiku di LN ya btw keuntungan kuliah di LN apa sih? Ntar susah cari kerja nggak?,Sun Jul 24 13:45:03 +0000 2022,sbmptnfess
 disini ada yang kerja di Jepang/Korea ga? Kalau ada ikut lpk mana? sender cape cari kerja di indo cuma sampe interview doang,Fri Dec 15 05:36:25 +0000 2023,tanyakanrl
CW// Nganggur work! Mau tanya disini ada gak yg lulusan SMA akt 23 yg masih nganggur? yg udh kerja itu cari cari lokernya dimana ya? soalnya sender udh daftar pabrik dom sender belum dipanggil panggil dan apply di indo alpa juga ga kepanggil panggil klo sebagai fg SMA (cont..),Sat Mar 30 04:54:58 +0000 2024,worksfess
Halo kak maaf aku gabisa reply jd aku quote aja. Ada misinterpretasi dikit yg pict 3 kalimat atas. Itu bukan takut orang indo dtg sambil ngemis minta makan Tapi lebih ke kalian tuh juga di Indonesia kerja (cari makan) gausah kek gitulah takut kalo lg jalan diteror ,Fri Jun 07 00:59:11 +0000 2024,zuyyii
@RadioElshinta Banyak bule kere sekarang jadi gelandangan dasar kita orang indo lihat kulit beda rambut beda sudah takut wong mereka skrg cari kerja di Bali noh banyak,Thu Jun 13 15:22:05 +0000 2024,AyahBun6539919
ada gasih yang lulusan S1 trs ttp jadi TKI/TKW karna susah cari kerja di Indo yang fee-nya tinggi? ,Fri Jul 08 04:10:00 +0000 2022,tanyakanrl
Work! Gua kan baru kerja di start up ngobrol2 sama senior tu. Katanya ada app yg mana isinya kaya ngomongin semua perusahaan di indo. Gua dikasih tau tp pas gua cari ga ada di appstore. Ada yg tau gak? Hihi,Thu May 11 08:55:00 +0000 2023,worksfess
apa cari PhD kali ya di luar Indo eropa gitu yg S3-nya kerja riset lumayan 4-5 tahun. ,Tue Feb 13 09:59:55 +0000 2024,fikrhmn
Ya Allah gini amat cari kerja di indo.... semangat pejuang lowker,Mon May 20 23:33:48 +0000 2024,onlybongie
work! disini adakah yg sudah kerja bertahun2 trs niat ambil s2 ke luar negeri? kalian cari kerja wfh di indo atau part time disana?,Thu Apr 18 04:36:15 +0000 2024,worksfess
