tweet,cleaned
@worksfess serius nanya rata2 gaji pegawai bumn berapa si? rata rata loh yaa. bingunggg knpp pada ga milih swasta:(,serius gaji pegawai badan usaha milik negara sih ya bingunggg pilih swasta
@worksfess tehnya bunda.. @cinnamonowreo @kucinggg28 https://t.co/090PJLmbc2,teh bunda
@worksfess Bajingannnn bangett si kalo gt bener kata sender ga usah ada rekrutber mending langsung ambil aja tuh anak2 dr jatah karyawan. Nepotism keknya gabakal ilang2 deh,bajingannnn sih sender ada rekrutber mending langsung ambil anak jatah karyawan nepotism hilang deh
@worksfess I feel you nder pernah di posisi lulus mcu jg. Dan gw bbrp kali mencoba pernh sampai 4 th mengabdi sbg tenaga kontrak &amp; dilempar ke outsourcing pun gw jlanin tp gbs permanent jg klo gda ordal. Yg diangkt mlh yg punya ordal gw ditendang tnp apapun. Yah bgtulah di sini. ,i feel nder posisi lulus medical check up kali coba pernh abdi tenaga kontrak lempar outsourcing jlanin permanen ada ordal diangkt ordal tendang apa ya bgtulah
@worksfess Hahaha aing ingeettt sekelas bumd aja bikin loker cuma buat formalitas. Administrasi lengkap katanya bakal dipanggil taunya enggak. Mana udh abis banyakk. Aduhh,haha ingeettt kelas bumd bikin lowong kerja formalitas administrasi lengkap panggil tahu habis banyakk aduh
@worksfess Kdg liat menfess begini suka bertanya2 ni bumn mana yg begini ya. Terus kenapa rata2 pengalaman nya sama. Padahal aku dan teman2 yg lain di batch kmren menjamin kami masuk betul2 tes dan ga ada ordal :'),kadang lihat menfess suka nih badan usaha milik negara ya alam nya teman batch kemarin jamin masuk tes ada ordal
@worksfess I think i'm gonna stop following this kind of test lol,i think i pergi stop ikut this kind of tes wkwk
@worksfess wkwk trus ada nih bumn di daerah yg ga bisa gua sebutin dari awal gua lulus sma sampai sekarang ga ada oprec sekalipun wkwk serem bener pegawainya ga ada yang pensiun satu pun immortal semua wkwkw,wkwk ada nih badan usaha milik negara daerah sebut lulus ada open recruitment wkwk seram pegawai ada pensiun immortal wkwk
@worksfess Wah spill perusahaannya sih Nder kali aja yang habis MCU ini yang justru titipan atau ketahuan bohongnya atau apa,spill usaha sih nder kali habis medical check up titip tahu bohong
@worksfess Tp ada yg bilang bumn skrg maju hebat joss transparan dll......,ada bilang badan usaha milik negara maju hebat joss transparan
@worksfess @KemenBUMN @erickthohir @fhcibumn monggo bapak alasannya apalagi.,monggo alas
@worksfess Berat layyyyy the power of ordal dan formalitas number wahid,berat layyyyy the power of ordal formalitas number wahid
@worksfess @Syivanaekaputri trnyt ini game pdhl aku mulai memikirkan untuk ikut di next periode,game pikir next periode
@worksfess wah parah bgttt,parah
@worksfess â€,
@worksfess Jangan berharap lebih di bumn,harap badan usaha milik negara
@worksfess tanda jelas keputusan yang tepat kemarin ga ikut an kepincut daptar byu em en,tanda putus kemarin an kepincut daptar byu em
@worksfess @retadian,
@worksfess Gue dua kali ikut dan awikwok bgt liat review walau dari kecil jg udh tau beeyuuemeen ini perusahaan keluarga wkwk jd stop aja deh sampe disini makasih ,kali awikwok lihat review beeyuuemeen usaha keluarga wkwk stop deh terima kasih
@worksfess Ini rilmin. Lol. Suami sendiri mantan pegawai bumn yang punya nama. Kalo ngga ada bantuan ordal mah selamanya cuman kontrak nggak jelas nasib. sampe ama vp nya secara halus disuruh nyari kerjaan lain aja yang lebih bagus . Pokoknya kkn nya lebih kental lah,rilmin wkwk suami mantan pegawai badan usaha milik negara nama ada bantu ordal kontrak nasib vp nya halus suruh cari kerja bagus pokok kkn nya kental
@worksfess Pernah sampai ke MCU and I can relate lol,medical check up and i can relate wkwk
@worksfess Yg masi bisa dipercaya kredibilitasnya ya cpns laah.walopun masi ada kemungkinan https://t.co/r3Foi8D6mU beyuemen ini jls bget diragukn.diawal dikasi ranking biar trlht transparan eeh tauny baru kelihatan kulit aslinya di tahap selanjutnya,percaya kredibilitas ya calon pegawai negeri sipil ada beyuemen diragukn kasih ranking biar trlht transparan eh tauny kulit asli tahap
@worksfess Hah.. udah pernah ngalamin juga test di be yu em en sampai MCU posisi waktu itu masih kerja di PT. Swasta dan untung surat resign di tempat kerja lama belum di ajukan karena rencana nya mau buat surprise ke teman2.d tggu2 sampe 2 mnggu kok gk ada kabar nya.U know lah wht hppend https://t.co/aqMSu54gHS,ha alami tes be yu em medical check up posisi kerja pt swasta untung surat resign kerja aju rencana nya surprise teman tunggu mnggu ada kabar nya know hppend
@worksfess Readddd!!!! @Heldaaprilianti,readddd
@worksfess Bazengann gw juga gk lolos MCU batch 1 tahun lalu. Entah itu permainan ordal atau engga gw gk tau,bazengann lolos medical check up batch main ordal
@worksfess Masih heran sama rekrutmen yang meloloskan rekrutber sampe ke MCU tapi gak lolos juga Kalau gitu mbok yo jangan di loloskan smpai tahap MCU apalagi MCU.nya biaya mandiri nyesekkk bangett tau mending skalian di gagalin di tahap interview aja. Titik.,heran rekrutmen lolos rekrutber medical check up lolos mbok iya lolos tahap medical check up medical check up nya biaya mandiri nyesekkk mending gagalin tahap interview titik
@worksfess hmm,hem
@worksfess org masi percaya rekrutber bumn aja udh aneh,orang percaya rekrutber badan usaha milik negara aneh
@worksfess ya udh bkn rahasia umum sihhh,ya rahasia sih
@worksfess Ikut program magang bumn aja udah banyak anak titipan. Padahal baru magang loh levelnya wkwkwk,program magang badan usaha milik negara anak titip magang level wkwk
@worksfess yg kek gini bikin sedih bgt anjir:(,bikin sedih anjir
@worksfess lebih transparan CPNS gak si?,transparan calon pegawai negeri sipil sih
@worksfess Apa yg di bilang temen pas cerita periode pertama beneran ya kirain cerita angin lalu aja. Pantes banyak yg males ikutan periode keduanya,bilang teman pas cerita periode benar ya kira cerita angin malas ikut periode
@worksfess Hmmm..,hmmm
@worksfess Negara ini gajelas kalo sekelas perusahaan yg milik negara aja masih bisa culas apalagi yg swasta ? Trus kebiasaan mereka bikin anak perusahaan buat memfasilitasi para mafia dan koruptor. Idihhh,negara kelas usaha milik negara culas swasta biasa bikin anak usaha fasilitas mafia koruptor idihhh
@worksfess Titipan,titip
@worksfess Setau gw fhci itu hanya memfasilitasi rekrutasi sampai tahap MCU untuk selebihnya gimana perusahaan termasuk pengangkatan ke pegawai tetap.. jadi yaaaa mau gmn lagi ordal lebih menjanjikan..,tahu fhci fasilitas rekrutasi tahap medical check up lebih usaha angkat pegawai ya ordal janji
@worksfess Plis lah itu yg ketrima BUMN jangan senenk dulu BUMN yg mana dulu kan banyak. Dan posisinya apa dulu masih level staff atau yg top management. Dan historical perusahaannnya bagaimana ngasih imbalan ke karyawannya.,tolong ketrima badan usaha milik negara senenk badan usaha milik negara posisi level staf top manajemen historical perusahaannnya imbal karyawannya
@worksfess Udeh move on aja nder. Rejeki pekerjaan gak dari ini aja.,pindah on nder rejeki kerja
@worksfess puji Tuhan gw cuman sebatas bikin account trus nggak lanjut pendaftaran karna emang masih belum yakin sama recruitment yg diadakan oleh bumn ,puji tuhan batas bikin account daftar recruitment ada badan usaha milik negara
@worksfess Udah kenyang banget daftar2 gini meskipun yang terjadi sebenarnya seperti apapun itu tetep husnudzon mungkin belom rejeki,kenyang daftar apa husnudzon rejeki
@worksfess wkwkwkwkwk,wkwk
@worksfess Ealah sama aja- -,iya
@worksfess Kasihan kalian baru tau ya,kasihan ya
@worksfess Kata bapaknya tmn gue Bumn tuh udah byk titipan ,bapak teman badan usaha milik negara titip
@worksfess Lebih lucu lagi lolos jalur orang dalam habis itu sok''an ngasih tips jitu lolos tes bla bla bla Jijik bangett anjir ,lucu lolos jalur orang habis sok an tips jitu lolos tes bla bla bla jijik anjir
@worksfess jobseeker masih percaya BUMN aja udah aneh ya gak bos? @erickthohir,jobseeker percaya badan usaha milik negara aneh ya bos
@worksfess makin sini makin sana,
@worksfess Iya bener aku ikut jg batch 1 kemarin rame jg ordal gini. Banyak desas desus kyk gini juga. Terus ada batch 2 ini jd males ikutan garaÂ² batch 1nya kyk gitu ternyata bener nggak ada perubahan ,iya batch kemarin ramai ordal desas desus ada batch malas ikut gara batch nya ada ubah
@worksfess nepotisme di negara konoha kan udah kuat bgt jadi gimana yaa,nepotisme negara konoha kuat ya
@worksfess afahkan klean tidak sadar rekrutber ini hnya muk naikin pam0r je?,afahkan sadar rekrutber muk naik pamr je
@worksfess BUMN = Perusahaan Keluarga,badan usaha milik negara usaha keluarga
@worksfess km adalah salah satunya @rafuuuuuu_,salah satu
@worksfess Ya sapa tahu kalo semuanya emang ga lolos di kesehatan,ya sapa lolos sehat
@worksfess Kejdian kaya tmnku udah jauh-jauh ke bndung sana buat tes akhr. Tes yg bner-bner akhr tinggl itu doang. Ada 4 kndidat tpi 1 kandidt ini ga kuat soalnya jrusnnya ga linier sma ketntuan perushaan.,kejdian tmnku bndung tes akhr tes akhr tinggal ada kndidat kandidt kuat jrusnnya linier ketntuan perushaan
@worksfess @muh_rifqi20 gmn pendapatnya coach,dapat latih
Ptn! Emangnya bener kalo jalur mandiri pakainya ordal? https://t.co/wBUzIh4yH0,ptn memang jalur mandiri pakai ordal
udah paling bener panutan itu nabi dan rosul aja ternyata mba mba HRD Expert itu juga pake ordal. Membagongkeun 2beer! https://t.co/xUcqVEuFKK,panutan nabi rosul mbak mbak human resources departement expert pakai ordal membagongkeun bir
 kdm Dispatch &gt;&gt;&gt; Ordal Indonesia https://t.co/LkAPz1DKhw,kdm dispatch ordal indonesia
 demi allah gua jijik sama abang gua sendiri kerja enak karena dimasukin sm ortu jalur ordal. gapernah ngasih ibu gua uang tp bisa booking cewe berjuta-juta. jijik gua liatnya sumpah jijik skrg liat mukanya https://t.co/0nRn5PCLVh,allah jijik abang kerja enak masuk orang tua jalur ordal uang booking cewek juta juta jijik lihat sumpah jijik lihat muka
Kalo Lebas nanya Bu Sri dari awal serial Gadis Kretek bakalan cuma satu episode ini mah (Psst ini DELETED SCENE bonus dari ordal!) https://t.co/PsXRmyo2Ge,lebas bu sri serial gadis kretek episode psst deleted scene bonus ordal
CW // nganggur ada yg sama gak? aku capek bgt rasanya selalu gagal gituu udah ditahap butuh ordal aja gak sih mana udah mau nganggur 2 tahun dan umur udah bukan fg lagi work! https://t.co/rl48Vjkbss,cewek anggur ada capai gagal tahap butuh ordal sih anggur umur fg work
Work! Aku lg diposisi kayak gini dan ternyata banyak jg yg ngerasain hal sama kayak aku pengen tiba2 ada yg nawarin kerjaan tp siapa ga punya ordal :)Cr:tiktok jinji kikko https://t.co/5U6tGm82qY,work posisi rasa ada tawar kerja ordal cristiano ronaldo tiktok jinji kikko
GAYA ELITE PETANI MENJERIT Kali ini abaikan berita soal Dito Mahendra #TimnasDay RCTI Keluarga Gusdur &amp; HRD Jalur Ordal karena ada berita yg lbh menarik soal Staf Khusus Kementan RI Joice Triatman bergaya elite padahal para petani menjerit. Bbrp koleksi tas mewahnya . . https://t.co/9iP8mCrZWQ,gaya elite tani jerit kali abai berita dito mahendra rajawali citra televisi indonesia keluarga gus dur human resources departement jalur ordal ada berita tarik staf khusus menteri tahan ri joice triatman gaya elite tani jerit koleksi tas mewah
zb! Info loker dari ordal nih guys https://t.co/BFEfSAvit3,zb info lowong kerja ordal nih guys
booking reddoorz pun harus pake ordal https://t.co/oAetAZAoL0,booking reddoorz pakai ordal
Info ordal konon Upnomal dibeli indofood untuk dihancurkan karena bikin gaduh market warmindo (abis baca twit Upnormal males bales di situ),info ordal konon upnomal beli indofood hancur bikin gaduh market warmindo habis baca twit upnormal malas balas situ
Dahlahhhh capek~ nunggu ordal aja https://t.co/oyTP94QJTU,dahlahhhh capai tunggu ordal
Si bangsat satu ini https://t.co/crZgF9xv27,sih bangsat
HAHAHAHAHAHA DAPET INFO ORDAL BEBERAPA HARI KEDEPAN ADA BERITA POLITIK MENGEJUTKAN HAHAHAHHAHAHA,haha info ordal ada berita politik kejut hahahahhahaha
-star The power of ordal setelah kemaren nitip ttdnya IVE ke om Kiwil Jaejoong akhirnya bisa minta langsung ke orangnya Kamis ini guest Jaechingu bakalan ada Leeseo dan Gaeul IVE https://t.co/elRd6wJpBw,star the power of ordal kemarin titip ttdnya ive om kiwil jaejoong langsung orang kamis guest jaechingu ada leeseo gaeul ive
Nunggu ordal aja udah.. :') https://t.co/TN9pqYNm5L,tunggu ordal
Bisa kok gaji dobel digit tapi hidup tenang relaxed slow living aktif shitposting masuk tanpa ordal.,gaji dobel digit hidup tenang relaxed slow living aktif shitposting masuk ordal
FOUND ANOTHER ONE. Gak tau ini jastip pake ordal atau mencurangi sistem. Tapi kalo kalian gak ada hubungannya dgn org ini tolong jangan kasih template doang. Ini gak adil buat army TANGGUNGJAWAB &amp; TINDAKLANJUTI @ime_indonesia https://t.co/LXcY4bNVNW,found another one jastip pakai ordal curang sistem ada hubung orang tolong kasih template adil army tanggung menindaklanjuti
Belimbing sayur Asam Sulfat. Wajah merah terbakar hingga monyong. Jadilah anak milenial yang bermartabat. Jangan pakai ordal buat jasa penyokong. #asamsulfat #asamfolat #milenialkarbitan #wakandanomore https://t.co/zhVVIcJan5,belimbing sayur asam sulfat wajah merah bakar monyong anak milenial martabat pakai ordal jasa sokong
Info ordal pabrik......penting gaes.,info ordal pabrik guys
kegiatan war war tiket ini kapan selesai siii ya Allah ga bisa apa gwe punya tiket ordal https://t.co/Xj5Z3PpJiT,giat war war tiket selesai siii ya allah tiket ordal
cuman 50 orang antrian tapi fullbooked gmn nie seberapa banyak sih ordal lu? @DyandraGlobal https://t.co/PEzMzeacZB,orang antre fullbooked nih sih ordal
PT SIER IS HIRING! Please open their IG account as well ya. Source tertera pada gambar. Good luck para jobseekers! Semoga rejeki kalian yaaa aamiin semangat semuanya! https://t.co/NWDQ3MCSsb,pt sier is hiring please open their instagram account as well ya source tera gambar good luck jobseekers moga rejeki ya amin semangat
Boss gue nih no ordal-ordal club https://t.co/tXDxynRmBe,bos nih no ordal ordal club
Interview class with our teamï¸ Testinyaaa pasti insightful! Pasti dikasih kisi-kisi pertanyaan interview &amp; jawabannya!ï¸ Kelas interview klien based on CV klien sendiri ya krn itu sbg dasar biar kami tau minat/interest kalian kemana krn ini ngefek buat jawaban intv kalian https://t.co/FR1qtl214K,interview class our tim testinyaaa insightful kasih kisi kisi interview jawab kelas interview klien based on cv klien ya dasar biar minatinterest mana akibat intv
jelas jelas masih full booked. ga lama langsung sold ni so7 buat ordal yaa sisanyaa? #So7 https://t.co/IXlTGLLYNO,full booked langsung sold nih sok ordal ya sisanyaa
Terimakasih untuk calo ordal dan jajarannya di Sheila on 7 Tunggu Aku di Bandung. Ga nyesel coba war cuma buang-buang waktu azza #so7 #tungguakudibandung https://t.co/K5iSOL4Vbq,terima kasih calo ordal jajar sheila on tunggu bandung sesal coba war buang buang azza
Alhamdulillah keterima kerja H+2 minggu setelah wisuda murni tanpa ordal . Kalian yg masih berjuang ayo lebih semangat lagi kuatin doa dan ibadahnya yaaa. Jangan lupa selalu kasih energi positif ke diri sendiri. Kalau gagal coba lagi banyak jalan menuju (cont..),alhamdulillah terima kerja h minggu wisuda murni ordal juang ayo semangat kuatin doa ibadah ya lupa kasih energi positif gagal coba jalan cont
Mohon maaf dari dlu?Main ilegal? Ilegal/jalur ordal itu prlu bnyak duit ya nyet. Meanwhile bts zaman dlu apakah trlihat sperti orng yg bnyak duitmuany aj msih abal2 njirr Eyeshadow warna warniSngguh ksianorng goblog mna yg pny bnyak duit tpi ngjamet amburadul gini https://t.co/DnJ73EgCWK,mohon maaf main ilegal ilegaljalur ordal duit ya monyet meanwhile bts zaman orang duitmuany abal anjir eyeshadow warna warnisngguh ksianorng goblok duit ngjamet amburadul
